yyyymmdd,RET_US,RET_DE,RET_JP,RET_BR,RET_RU,RET_IN,RET_CN,NBER_recess_indicator
6/29/2018,0.000758094,0.010519134,0.002249928,0.013782919,0.025474222,0.013791882,0.021476535,0
7/2/2018,0.003063318,-0.005527192,-0.020781909,0.001060286,-0.002168427,-0.005850674,-0.025599969,0
7/3/2018,-0.004959633,0.009026669,-0.001469855,0.01130412,-0.003644861,0.004425368,0.004078892,0
7/4/2018,0,-0.002556479,0.000265796,0.014491247,5.23E-05,0.004922614,-0.010010535,0
7/5/2018,0.008583807,0.01183781,-0.010120432,-0.002546083,0.02079267,-0.003044474,-0.009192718,0
7/6/2018,0.008445532,0.002554441,0.00911003,0.006116222,0.001560695,0.003039036,0.004885027,0
7/9/2018,0.008784344,0.003811497,0.01190025,0,0.016648459,0.009035138,0.02443647,0
7/10/2018,0.00346719,0.00524456,0.002532149,-0.001975009,0.007722562,0.008740569,0.00444033,0
7/11/2018,-0.007119462,-0.015401284,-0.008338233,-0.006215714,-0.013446397,-0.001620005,-0.017788044,0
7/12/2018,0.008710985,0.006089115,0.004572696,0.019403531,-0.007496249,0.003914526,0.021334242,0
7/13/2018,0.001078649,0.003815661,0.011855652,0.009683481,0.010013392,-0.003400973,-0.002294155,0
7/16/2018,-0.001028619,0.001616621,0,0.000760211,-0.007350275,-0.012680267,-0.006072342,0
7/17/2018,0.003965783,0.007970684,0.008621338,0.019094302,-0.013215413,0.009058375,-0.005679368,0
7/18/2018,0.002158158,0.008211635,0.003523769,-0.009873458,-0.017681186,-0.004918007,-0.003887603,0
7/19/2018,-0.003960782,-0.006258804,-0.000925503,0.001603881,-0.017883825,-0.003593462,-0.005289745,0
7/20/2018,-0.000948929,-0.009891671,-0.002638381,0.013898128,-0.008789616,0.005377286,0.020301545,0
7/23/2018,0.001836397,-0.001023497,-0.003605387,-0.007347544,0.013660209,0.008337872,0.010654611,0
7/24/2018,0.004769547,0.011159496,0.004682183,0.014748885,0.012217961,0.009226992,0.015979088,0
7/25/2018,0.009060376,-0.008711221,0.003782494,0.013340731,-0.001846416,-7.94E-05,-0.000667299,0
7/26/2018,-0.003036858,0.018111014,0.006990134,-0.010182686,0.006190835,0.004013143,-0.007422832,0
7/27/2018,-0.00658388,0.003986818,0.005635981,0.005785739,0.002564628,0.00956112,-0.00301254,0
7/30/2018,-0.0057708,-0.004848286,-0.004294698,0.005114234,0.009230197,0.004130698,-0.001576238,0
7/31/2018,0.004872858,0.00057023,-0.008439779,-0.013231627,0.00911168,0.003310969,0.002562617,0
8/1/2018,-0.001040917,-0.005359697,0.009349921,0.001025094,-0.011118131,0.000113976,-0.018240031,0
8/2/2018,0.004914398,-0.015086877,-0.010034583,0.004216233,-0.016627575,-0.006538315,-0.02021961,0
8/3/2018,0.004633387,0.005518633,-0.005442587,0.022329503,0.00360449,0.01005482,-0.010026502,0
8/6/2018,0.003532051,-0.001392086,-0.005570468,-0.004728918,-0.005701415,0.002438768,-0.012947934,0
8/7/2018,0.002820185,0.003959382,0.007559788,-0.00872697,0.007516234,-0.00046873,0.027084866,0
8/8/2018,-0.000262414,-0.00115894,-0.000767741,-0.014982394,-0.029529687,0.00410807,-0.012803289,0
8/9/2018,-0.001442759,0.003363937,-0.00261129,-0.004860077,-0.014879679,0.002495665,0.018182539,0
8/10/2018,-0.007139295,-0.020060863,-0.011559753,-0.029028279,-0.037511477,-0.00458101,0.000324569,0
8/13/2018,-0.004014003,-0.005294752,-0.02154235,0.012754218,0.002673988,-0.007012069,-0.003387537,0
8/14/2018,0.00636892,1.05E-05,0.016173812,0.014165908,0.020306499,0.007186871,-0.001777052,0
8/15/2018,-0.007631264,-0.015974645,-0.007580016,-0.019586499,-0.024580737,0,-0.020995915,0
8/16/2018,0.007888277,0.006078662,-0.006428041,-0.003363439,0.010623406,-0.004172726,-0.006659948,0
8/17/2018,0.003317627,-0.002177709,0.006133538,-0.0103397,-0.012995346,0.008691528,-0.013504546,0
8/20/2018,0.002425017,0.009840413,-0.003174344,0.003930001,0.011897708,0.007093368,0.011023453,0
8/21/2018,0.002066431,0.004304138,-0.003985119,-0.015147979,0.006344,0.002309382,0.01302571,0
8/22/2018,-0.000398269,9.77E-05,0.007654177,0.022644842,-0.006344,0,-0.007066622,0
8/23/2018,-0.001692663,-0.001625775,-8.83E-05,-0.016632523,-0.020244086,0.001018493,0.003683258,0
8/24/2018,0.006179719,0.002337633,0.006444781,0.008274659,0.019417717,-0.002205509,0.00177883,0
8/27/2018,0.007641124,0.011534318,0.011488863,0.021628968,0.018310194,0.010903912,0.018698612,0
8/28/2018,0.000269232,-0.000868916,0.001548874,-0.005875073,-0.005410643,0.002717516,-0.001054706,0
8/29/2018,0.005685236,0.002731068,0.00459204,0.011750021,0.006222025,-0.001227483,-0.003132878,0
8/30/2018,-0.004440118,-0.005383172,-0.000264464,-0.025645351,-0.008757045,0.000155397,-0.011485889,0
8/31/2018,0.000134421,-0.010473861,-0.002181616,0.003572478,0.015444251,0.00168276,-0.004583195,0
9/3/2018,0,-0.001428544,-0.008704615,-0.006342788,-0.006521323,-0.007065535,-0.001655246,0
9/4/2018,-0.001655675,-0.011092846,-0.001203996,-0.019628151,-0.00274984,-0.011719696,0.01091877,0
9/5/2018,-0.002807107,-0.013999842,-0.007758861,0.005079982,-0.012393875,-0.004241062,-0.016980952,0
9/6/2018,-0.003658974,-0.007102133,-0.007388101,0.017474741,-0.013677424,0.005199195,-0.004725196,0
9/7/2018,-0.002215757,0.000366299,-0.004797564,0,-0.003658187,0.006068889,0.003979851,0
9/10/2018,0.001896045,0.002230856,0.001957342,0.000265747,-0.006733646,-0.013775179,-0.01221988,0
9/11/2018,0.003732862,-0.001341592,0.006673542,-0.023560252,0.01185137,-0.013748976,-0.001750784,0
9/12/2018,0.000356598,0.005168625,-0.00447758,0.006252472,0.014498049,0.00555335,-0.003262692,0
9/13/2018,0.005268349,0.001930434,0.010995777,-0.005848972,0.012264401,0,0.011410475,0
9/14/2018,0.000275427,0.005689043,0.010812551,0.009891518,0.009351824,0.013586558,-0.001835751,0
9/17/2018,-0.005585315,-0.002305463,0,0.017866315,0.004347773,-0.009882477,-0.01120827,0
9/18/2018,0.00535465,0.005051532,0.017928008,0.019666694,0.021174859,-0.010595878,0.018021978,0
9/19/2018,0.001252525,0.005033508,0.01454247,-0.001857204,0.009808995,-0.005073169,0.011386897,0
9/20/2018,0.007809997,0.00875604,0.001085843,-0.000673515,0.005758891,0,-0.000580621,0
9/21/2018,-0.000368574,0.008433906,0.00914357,0.016860616,0.007754888,-0.012666704,0.024728623,0
9/24/2018,-0.003521949,-0.006461242,0,-0.018550173,0.011632513,-0.01954135,0,0
9/25/2018,-0.001305928,0.001928376,0.010158754,0.008249615,0.005197223,0.006491814,-0.005864095,0
9/26/2018,-0.00329467,0.000907088,-0.0004226,0.000330607,-0.007090706,-0.000118244,0.009200118,0
9/27/2018,0.002759466,0.004004601,-0.011905889,0.016941818,0.023078013,-0.01079742,-0.005389506,0
9/28/2018,-6.86E-06,-0.01530356,0.009476595,-0.008254973,0.003495919,-0.009427775,0.010553847,0
10/1/2018,0.003634456,0.007508447,0.000390624,-0.009100122,-0.000637766,0.005415324,0,0
10/2/2018,-0.000396715,-0.004178413,0.003333346,0.037307083,-0.008150444,0,0,0
10/3/2018,0.00071124,0,-0.011746156,0.020149557,0.012129824,-0.01194162,0,0
10/4/2018,-0.008203069,-0.003541541,-0.000854625,-0.003857762,-0.029932776,-0.022539484,0,0
10/5/2018,-0.005543301,-0.010859015,-0.004752586,-0.007638856,-0.001232711,-0.026306166,0,0
10/8/2018,-0.000395147,-0.013694847,0,0.044689857,-0.000932007,-0.002594683,-0.037907218,0
10/9/2018,-0.001418964,0.002512919,-0.017745002,4.21E-05,0.001052759,-0.004619726,0.001647241,0
10/10/2018,-0.033416334,-0.022349865,0.001554619,-0.028375454,-0.014000454,0.0214375,0.001770654,0
10/11/2018,-0.020787647,-0.014893714,-0.035782819,-0.009099696,-0.016997626,-0.021128075,-0.053656465,0
10/12/2018,0.014106321,-0.001347604,0.000346619,0,0.015246849,0.023251897,0.009051667,0
10/15/2018,-0.005922539,0.007809714,-0.015992573,0.005276508,0.004693921,0.00510835,-0.015020395,0
10/16/2018,0.02126787,0.013885223,0.00741526,0.027891426,0.016561896,0.009239976,-0.008435276,0
10/17/2018,-0.000252708,-0.005237633,0.015262894,0.000541633,-0.0026453,-0.01531833,0.005981863,0
10/18/2018,-0.014496515,-0.01079814,-0.005400027,-0.022604213,-0.019644916,0,-0.029801231,0
10/19/2018,-0.000361235,-0.003057509,-0.006940446,0.004434317,-0.011644759,-0.013558263,0.025438001,0
10/22/2018,-0.004308744,-0.002555663,0.001452116,0.016217872,-0.009280085,-0.007399439,0.040104724,0
10/23/2018,-0.005527097,-0.021937295,-0.026654059,-0.00347216,-0.008761491,-0.010201151,-0.022901028,0
10/24/2018,-0.031350832,-0.007357848,0.000817491,-0.026569079,0.016363105,0.007714662,0.003258798,0
10/25/2018,0.018453729,0.010266438,-0.031450583,0.012204977,-0.003909577,-0.009648237,0.000205386,0
10/26/2018,-0.017479091,-0.009463482,-0.003071699,0.019273601,-0.020171932,-0.006660475,-0.001916124,0
10/29/2018,-0.00658123,0.011968496,-0.004049516,-0.022690446,0.012935972,0.022652761,-0.022100573,0
10/30/2018,0.015545367,-0.004251456,0.013683352,0.036199839,-0.006564674,-0.001138846,0.010150588,0
10/31/2018,0.010792839,0.014086066,0.021280403,0.006170779,0.01871408,0.017650822,0.013429614,0
11/1/2018,0.010502453,0.001835395,-0.00858411,0.011322753,0.004580113,0.00217392,0.001334561,0
11/2/2018,-0.0063367,0.004389343,0.016233442,0,0.003018297,0.01436203,0.026630739,0
11/5/2018,0.005584694,-0.002088299,-0.011136317,0.013247571,0,-0.002418816,-0.00415422,0
11/6/2018,0.006239827,-0.00092431,0.011491941,-0.010425467,0.014296332,-0.000856425,-0.002288248,0
11/7/2018,0.020987099,0.008217381,-0.004179028,-0.010823926,0.011341525,0,-0.006798715,0
11/8/2018,-0.002512135,-0.004481879,0.017290633,-0.024164637,-0.007760198,0,-0.002167852,0
11/9/2018,-0.009241562,0.000159608,-0.004931097,0.00024594,-0.029774013,0.00853701,-0.014065289,0
11/12/2018,-0.019898137,-0.017827955,-0.000615857,-0.001361253,-0.005929905,-0.009783517,0.012110559,0
11/13/2018,-0.001483004,0.012876938,-0.020239937,-0.00716542,-0.013274531,0.007231739,0.009214257,0
11/14/2018,-0.007596243,-0.005216586,0.001713567,0.012393607,0.015523626,-0.00023536,-0.008597325,0
11/15/2018,0.01053808,-0.005170835,-0.001396244,0,0.012337874,0.003714461,0.013552262,0
11/16/2018,0.002220813,-0.001116562,-0.005917521,0.02914156,0.003353842,0.004301346,0.004071827,0
11/19/2018,-0.016783147,-0.0085418,0.005087387,-0.006965834,0.000687031,0.006594283,0.009094375,0
11/20/2018,-0.018317962,-0.015968283,-0.007317823,0,-0.016745783,-0.010281611,-0.021562032,0
11/21/2018,0.003038654,0.015935378,-0.00603415,-0.007216582,0.009419614,-0.002217822,0.002123583,0
11/22/2018,0,-0.009443094,0.008055886,0.002388494,0.009674363,-0.006880208,-0.002304061,0
11/23/2018,-0.006576468,0.004854209,0,-0.014360583,-0.02208003,0,-0.025249593,0
11/26/2018,0.015413016,0.01437263,0.001987024,-0.007960261,-0.026711452,0.007182165,-0.001418947,0
11/27/2018,0.003256395,-0.004024921,0.007300817,0.027038802,0.013212822,0.004562983,-0.000452412,0
11/28/2018,0.022714008,-0.00090499,0.005761398,0.015351607,0.013444745,0.001040209,0.010460482,0
11/29/2018,-0.002200109,-5.75E-05,0.003507261,0.005126176,0.024695679,0.00980362,-0.01329456,0
11/30/2018,0.008152204,-0.003634599,0.004797239,-0.002293355,-0.013372108,0.003001487,0.008057703,0
12/3/2018,0.010881931,0.01832756,0.012870727,0.003525019,0.024594279,0.001946694,0.025435967,0
12/4/2018,-0.032900209,-0.011415523,-0.023875919,-0.01340067,0.001471824,-0.001145623,0.004196235,0
12/5/2018,0,-0.011988308,-0.005295344,0.004675233,-0.002494717,-0.009589016,-0.006068496,0
12/6/2018,-0.001523348,-0.035372922,-0.018388197,-0.002173413,-0.016554309,-0.016323976,-0.017009994,0
12/7/2018,-0.023596383,-0.002119536,0.006097108,-0.008266026,0.020829633,0.006440812,0.00026756,0
12/10/2018,0.001760644,-0.015508836,-0.019089376,-0.025288633,-0.0186892,-0.019317098,-0.008205906,0
12/11/2018,-0.000356432,0.014805962,-0.009162434,0.005859212,-0.001576253,0.008578091,0.003673383,0
12/12/2018,0.005404856,0.013719277,0.019674291,0.006434736,-0.007900983,0.019752416,0.003105929,0
12/13/2018,-0.000199939,-0.00043287,0.006229738,0.009840425,0.003166117,0.00615509,0.01219038,0
12/14/2018,-0.019271179,-0.0054088,-0.015264522,-0.004427716,-0.011443454,0.001541121,-0.015436211,0
12/17/2018,-0.020992281,-0.00864874,0.001280458,-0.012078091,-0.00274447,0.006867568,0.00164445,0
12/18/2018,8.64E-05,-0.002910788,-0.02007854,0.002436969,-0.006659212,0.002553012,-0.008253132,0
12/19/2018,-0.015515478,0.002354572,-0.00407868,-0.010876803,-0.00582135,0.007539054,-0.010592913,0
12/20/2018,-0.015897793,-0.014511903,-0.025374656,-0.004729662,-0.014804906,-0.00133649,-0.005239045,0
12/21/2018,-0.020803201,0.002138865,-0.01927955,0.005005439,-0.005831622,-0.016586066,-0.007912292,0
12/24/2018,-0.027486566,0,0,0,-0.006594474,-0.008858228,0.004268243,0
12/25/2018,0,0,-0.050042468,0,-0.02018192,0,-0.008821633,0
12/26/2018,0.048403239,0,0.01118374,-0.006568654,0.004243826,0.004350447,-0.002607454,0
12/27/2018,0.008526178,-0.024013149,0.047849296,0.003799971,0.003261006,0.004094815,-0.006115758,0
12/28/2018,-0.001242319,0.016948449,-0.005033859,0.028004089,0.0089696,0.008090504,0.004348142,0
12/31/2018,0.008456583,0,0,0,0,0.001904757,0,0
1/1/2019,0,0,0,0,0,0.003037911,0,0
1/2/2019,0.00126772,0.002008596,0,0.03493937,0,-0.010327227,-0.011558551,0
1/3/2019,-0.025068276,-0.015576937,0,0.006046799,0.019202329,-0.009780299,-0.000364214,0
1/4/2019,0.033759378,0.033143536,-0.015466121,0.003015187,0.028330609,0.004438376,0.020300748,0
1/7/2019,0.006985976,-0.001847971,0.02773254,-0.001544625,0,0.002894789,0.007206583,0
1/8/2019,0.009648598,0.005212572,0.003893161,0.003622804,0.004346417,0.001925214,-0.002614639,0
1/9/2019,0.004089652,0.008235173,0.010925133,0.017034985,0.011167265,0.003160306,0.007062589,0
1/10/2019,0.004508268,0.002591807,-0.00857021,0.002058278,0.005979393,-0.000882344,-0.003643717,0
1/11/2019,-0.000146354,-0.003129896,0.00505942,-0.001575022,0.005613113,-0.002327421,0.007375177,0
1/14/2019,-0.005271432,-0.002902036,0,0.008673521,-0.001385072,-0.005151626,-0.007111511,0
1/15/2019,0.010664642,0.003299662,0.008455843,-0.004438987,0.000758107,0.011610029,0.013559948,0
1/16/2019,0.002219502,0.003615451,-0.003213777,0.0035805,0.004311138,0.000174712,3.72E-05,0
1/17/2019,0.007562783,-0.001155156,0.003524868,0.010097895,0.003523737,0.000311129,-0.004214577,0
1/18/2019,0.013096913,0.02593871,0.009281572,0.007790048,0.016593623,-0.00234951,0.014140703,0
1/21/2019,0,-0.006207236,0.005621085,-0.000905748,-0.00454099,0.00166162,0.005583205,0
1/22/2019,-0.014258454,-0.004147343,-0.006366103,-0.009485238,-0.001110694,-0.002641302,-0.01189717,0
1/23/2019,0.002200471,-0.001675868,-0.006057773,0.015183289,0.014191979,-0.006846181,0.000507031,0
1/24/2019,0.001374732,0.005282486,0.003593981,0.011520262,0.001381251,0.000369328,0.00415388,0
1/25/2019,0.008452894,0.013529584,0.008657508,0,0.003251871,-0.00861819,0.003883471,0
1/28/2019,-0.007877809,-0.006356031,-0.006784986,-0.023129631,-0.011059064,-0.013178002,-0.001836885,0
1/29/2019,-0.001457271,0.000759726,0.001015229,0.002045497,0.010522016,-0.000107029,-0.001041174,0
1/30/2019,0.015429592,-0.00331868,-0.004073561,0.014087771,0.006367237,0.001041635,-0.007229744,0
1/31/2019,0.008560631,-0.000765832,0.010730481,0.004089725,0.012811764,0.013299057,0.003512418,0
2/1/2019,0.000898232,0.000676396,-0.00182624,0.004789235,-0.002654927,0.005808384,0.012939688,0
2/4/2019,0.006753349,-0.000364982,0.010616891,0.007405281,-6.61E-05,-0.001580259,0,0
2/5/2019,0.004697431,0.016980114,0.000979707,-0.002818085,0.010128936,-0.00092943,0,0
2/6/2019,-0.002226973,-0.003812684,-0.000473932,-0.038104552,-0.006272286,0.009376291,0,0
2/7/2019,-0.009401172,-0.027092857,-0.008314446,-0.002433334,-0.012988754,0.002967507,0,0
2/8/2019,0.000676034,-0.010510476,-0.019064864,0.009881575,-0.000408369,-0.011978562,0,0
2/11/2019,0.000708791,0.009836143,0,-0.00980404,0.001399429,-0.007748295,0.013541085,0
2/12/2019,0.012807878,0.010071144,0.02133757,0.018423109,0.011701557,-0.004677959,0.006770303,0
2/13/2019,0.003019414,0.003690799,0.010582243,-0.003395646,-0.020513881,-0.004199139,0.018259073,0
2/14/2019,-0.002655146,-0.006957836,0.000301968,0.022416173,-0.029383052,-0.002094926,-0.000508962,0
2/15/2019,0.010819962,0.018760161,-0.007906328,-0.005003362,0.018159647,-0.004775005,-0.013840819,0
2/18/2019,0,-5.31E-05,0.015519695,-0.010472392,-0.000390735,-0.008270151,0.0264982,0
2/19/2019,0.001497653,0.000885511,0.002842469,0.011837764,-0.002892782,-0.001377407,0.000467911,0
2/20/2019,0.001775555,0.008168709,0.00431679,-0.011476519,0.017533937,0.011746847,0.002028546,0
2/21/2019,-0.003532645,0.001867231,1.86E-05,0.004005649,-0.004867823,0.006322109,-0.003429466,0
2/22/2019,0.006390624,0.003008615,-0.002469735,0.00978676,0.00821119,0.00202565,0.018895239,0
2/25/2019,0.001231038,0.004153628,0.007027044,-0.006618126,0.002641701,0.007160602,0.054523938,0
2/26/2019,-0.000790696,0.003072095,-0.002266783,0.003722192,-0.007099218,-0.003423095,-0.006703401,0
2/27/2019,-0.00054419,-0.004643027,0.001989116,-0.00302961,-0.00172813,-0.000776565,0.004198121,0
2/28/2019,-0.002829546,0.002461423,-0.007905669,-0.017865441,-0.002294803,0.001089255,-0.004363686,0
3/1/2019,0.006871674,0.007443804,0.005000972,-0.010310942,-0.00078295,0.009064472,0.017903069,0
3/4/2019,-0.003888149,-0.000777776,0.007319715,0,-0.001280982,0,0.011147079,0
3/5/2019,-0.001132118,0.002419293,-0.005149666,0,-0.004801402,0.014947206,0.008754028,0
3/6/2019,-0.006545491,-0.002853283,-0.002460984,-0.0040985,0.009579861,0.006178008,0.015571614,0
3/7/2019,-0.008158904,-0.006044485,-0.008449152,0.00130804,-0.010062967,-0.000552672,0.001390239,0
3/8/2019,-0.002134014,-0.005219453,-0.018412038,0.010802987,0,-0.001551279,-0.04498322,0
3/11/2019,0.014559543,0.007446564,0.005707271,0.02752882,-0.002436034,0.014501794,0.019059175,0
3/12/2019,0.002948976,-0.001674206,0.015086953,-0.002027628,0.00561854,0.010140374,0.010967196,0
3/13/2019,0.006925582,0.004177248,-0.008387721,0.010937635,0.004889408,0.000995178,-0.010957733,0
3/14/2019,-0.00086842,0.001300525,-0.002377091,-0.003030251,-0.006056279,-0.000322795,-0.012054307,0
3/15/2019,0.004972519,0.008440674,0.008988064,0.005381387,0.012435472,0.005510237,0.010324252,0
3/18/2019,0.003699111,-0.002453011,0.006871255,0.008609379,0.01377558,0.001819511,0.02446146,0
3/19/2019,-0.000130615,0.01120484,-0.002140259,-0.004064196,0.005285385,0.005600729,-0.001756003,0
3/20/2019,-0.002948666,-0.015776459,0.00258015,-0.015655868,0.005298372,-0.001793638,-0.000105026,0
3/21/2019,0.01079405,-0.004658413,0,-0.013475046,0.009269773,0,0.003478511,0
3/22/2019,-0.019156854,-0.01621655,0.001683429,-0.031440835,-0.019812323,-0.00555818,0.000858513,0
3/25/2019,-0.000839425,-0.001542877,-0.024856344,-0.000780482,0.012237328,-0.009348778,-0.019912747,0
3/26/2019,0.007157105,0.006398123,0.025369474,0.017408709,0.001317984,0.010668952,-0.01521032,0
3/27/2019,-0.004655199,-3.85E-05,-0.005236377,-0.036363459,-0.018653169,-0.001135981,0.008529966,0
3/28/2019,0.003583117,0.000798347,-0.016690339,0.026686097,6.63E-05,0.010484949,-0.00925339,0
3/29/2019,0.00671172,0.008528338,0.005537912,0.010806653,-0.007649429,0.006410395,0.031531091,0
4/1/2019,0.011502182,0.013439516,0.015071448,0.006684556,0.013414229,0.003955452,0.025436731,0
4/2/2019,1.74E-05,0.006212477,-0.002553061,-0.006975434,0.0015717,0.00193587,0.002039718,0
4/3/2019,0.002146103,0.016838594,0.006234827,-0.009430432,0.006678847,-0.006439917,0.012344674,0
4/4/2019,0.002082469,0.002807572,-0.001061132,0.019094056,-0.003608414,-0.003292709,0.009395539,0
4/5/2019,0.004625684,0.001811836,0.003512235,0.008221795,0.004824646,0.00603784,0,0
4/8/2019,0.001046902,-0.003866831,-0.003456683,0.002685352,0.01161408,-0.005233107,-0.000544184,0
4/9/2019,-0.006085953,-0.009476021,-0.000852141,-0.011127807,0.006606307,0.004489409,-0.001581284,0
4/10/2019,0.003471834,0.004658948,-0.006880718,-0.003519572,0.01123133,-0.005678566,0.000709384,0
4/11/2019,3.81E-05,0.002457102,-0.000709357,-0.012571732,-0.013805974,0.001204726,-0.016173327,0
4/12/2019,0.006587632,0.005408799,-0.000697402,-0.020036838,0.006619705,0.004148298,-0.000425085,0
4/15/2019,-0.000629624,0.001694407,0.013936322,0.002236421,-0.005159124,0.004321577,-0.003413208,0
4/16/2019,0.000509235,0.006719314,-0.000903395,0.013342802,0.006761427,0.006657152,0.023604418,0
4/17/2019,-0.002276364,0.004267275,0.002591232,-0.011177082,0.007981129,0,0.002921267,0
4/18/2019,0.00157782,0.005687703,-0.009680725,0.013770891,-0.002555593,-0.004374985,-0.003984063,0
4/19/2019,0,0,0.001212909,0,-0.001157307,0,0.006324872,0
4/22/2019,0.001011526,0,0.001044645,0.000103084,0.011646514,-0.014365374,-0.01720546,0
4/23/2019,0.008802364,0.001072864,0.00268387,0.014017149,0.001660596,-0.001302959,-0.005129751,0
4/24/2019,-0.002194192,0.006326229,-0.006751143,-0.009193305,-0.010811852,0.01040225,0.000930846,0
4/25/2019,-0.000369015,-0.002484982,0.005092313,0.015727262,-0.014335192,-0.006082949,-0.024628723,0
4/26/2019,0.004674363,0.002649021,-0.001451419,-0.003278215,0.000826317,0.006304858,-0.012087666,0
4/29/2019,0.001070899,0.001042073,0,-0.000501497,0.006355014,0,-0.007773464,0
4/30/2019,0.000950948,0.001301876,0,0.001719738,-0.005248978,-0.002624782,0.005159035,0
5/1/2019,-0.007530413,0,0,0,0,0,0,0
5/2/2019,-0.002126258,0.000108548,0,-0.008606956,-0.00831716,-0.002776945,0,0
5/3/2019,0.009592171,0.005439026,0,0.005015479,0.00831716,-0.001344613,0,0
5/6/2019,-0.00448104,-0.010192144,0,-0.010462542,-0.002245408,-0.009615358,-0.057469729,0
5/7/2019,-0.016649515,-0.015926754,-0.01124393,-0.006546473,-0.006225231,-0.008602374,0.006832804,0
5/8/2019,-0.001606671,0.007184243,-0.017345029,0.012715579,-0.003893307,-0.011766376,-0.011214985,0
5/9/2019,-0.003026016,-0.017058564,-0.013845705,-0.008285046,0,-0.0043455,-0.014939543,0
5/10/2019,0.003713418,0.007149144,-0.000832223,-0.005821391,-0.015743079,-0.001027437,0.030523679,0
5/13/2019,-0.024426545,-0.015305807,-0.005358265,-0.027219075,-0.00513762,-0.014119361,-0.012151827,0
5/14/2019,0.00798406,0.009633785,-0.004005051,0.003981532,0.027718305,0.005704255,-0.006952596,0
5/15/2019,0.005821977,0.008961842,0.005956246,-0.005105721,0.004428324,-0.00568788,0.018935481,0
5/16/2019,0.00885592,0.017272082,-0.004283357,-0.017605945,0.011410015,0.006696885,0.005792667,0
5/17/2019,-0.005854424,-0.005819325,0.010802874,-0.000352744,-0.00528616,0.01164888,-0.025165329,0
5/20/2019,-0.006772241,-0.016281095,0.000430983,0.02147507,0.001226652,0.036021914,-0.004046364,0
5/21/2019,0.008459905,0.00845,-0.002975637,0.027233661,0.01806513,-0.009667231,0.012244741,0
5/22/2019,-0.002828362,0.002078792,-0.002641685,-0.001313245,0.010630332,0.002018038,-0.004920861,0
5/23/2019,-0.011985682,-0.017937437,-0.003647806,-0.004787054,-0.013527137,-0.00474651,-0.013646858,0
5/24/2019,0.00135262,0.004893295,0.000408853,-0.003010063,0.002888987,0.01756743,0.000187428,0
5/27/2019,0,0.004994567,0.003749749,0.013120108,0.007019267,0.008485759,0.013700438,0
5/28/2019,-0.008410891,-0.003662514,0.002575865,0.015984069,-0.013261788,0.001080508,0.00606216,0
5/29/2019,-0.006935956,-0.015859634,-0.009444911,0.001800899,0.003745484,-0.005962419,0.001639216,0
5/30/2019,0.002096241,0.005414529,-0.00288751,0.009182546,0.008273412,0.005942043,-0.003041236,0
5/31/2019,-0.013283188,-0.014832943,-0.012942571,-0.004391032,0.000442958,-0.001044834,-0.002447571,0
6/3/2019,-0.002769032,0.005609792,-0.008846911,-0.000101726,0.021620096,0.011917425,-0.002942372,0
6/4/2019,0.021205902,0.015011235,8.67E-05,0.00370174,-0.005848795,-0.004687161,-0.009672976,0
6/5/2019,0.008128769,0.000804944,0.020461764,-0.014288247,-0.003217284,0,-0.000306921,0
6/6/2019,0.00611681,-0.002312198,-0.00338463,0.012485025,0.012580221,-0.015685035,-0.01183128,0
6/7/2019,0.010442945,0.007687179,0.004893216,0.006321638,0.00461109,0.001372162,0,0
6/10/2019,0.004649257,0,0.0133213,-0.003631155,0.007333802,0.003076657,0.008579473,0
6/11/2019,-0.000349938,0.009126061,0.005381709,0.015205049,0.00568862,0.004011052,0.025468601,0
6/12/2019,-0.002039698,-0.003306763,-0.004557805,-0.006479313,0,-0.005640502,-0.005599157,0
6/13/2019,0.004089078,0.004395362,-0.008217844,0.004594858,0.002713444,-0.000297482,0.000456042,0
6/14/2019,-0.001612842,-0.005987955,0.003374126,-0.007455715,-0.00441216,-0.007941536,-0.009952069,0
6/17/2019,0.000931336,-0.000875023,-0.004516523,-0.004259876,-0.000111859,-0.013152366,0.001965951,0
6/18/2019,0.009670463,0.020144373,-0.007215495,0.018080495,0.013577333,0.000811733,0.000882427,0
6/19/2019,0.00298073,-0.001884719,0.017251088,0.009003416,0.001404221,-0.002636608,0.009524774,0
6/20/2019,0.009427615,0.003799887,0.002972553,0,0.021851288,0.012497424,0.023513527,0
6/21/2019,-0.001260026,-0.00125287,-0.009015452,0.016896742,-0.011705596,-0.006698729,0.004932267,0
6/24/2019,-0.001733435,-0.005309893,0.001189537,0.000487076,0.008718123,-0.001828087,0.002055623,0
6/25/2019,-0.009541702,-0.003765256,-0.002749716,-0.019484656,-0.004472664,0.007162627,-0.008721708,0
6/26/2019,-0.001234746,0.001379437,-0.005945765,0.005933831,0.004162608,0.005171983,-0.0019357,0
6/27/2019,0.003815923,0.002097377,0.012262065,0.000350524,0.00103795,0.000985799,0.006873319,0
6/28/2019,0.005740912,0.010358494,-0.001372242,0.002412601,-0.005454053,-0.003555504,-0.006010765,0
7/1/2019,0.007642996,0.00983789,0.021499621,0.003681541,0.01518274,0.005683784,0.021937169,0
7/2/2019,0.00292387,0.00042638,0.003143617,-0.007274301,-0.002414373,0.003273746,-0.000319882,0
7/3/2019,0.007643076,0.00712091,-0.006499717,0.014192321,0.002328755,0.001276782,-0.009476504,0
